,Datetime,density_label,relation_label,Text,Username,UserLocation,ReplyCount,LikeCount,RetweetCount
602,2022-03-28 16:34:59+00:00,,0,"Our design for the ground-up construction of the Dolan Family Science, Technology &amp; Research Center at @Chaminade_HS takes education and technology to the next level. Their “Advancing The Mission” initiative is aimed to improve academics by upgrading the campus facilities. https://t.co/z5tsyfvELm",Mancini_Duffy,"New York, NY",0,5,0
603,2022-03-28 16:34:53+00:00,,0,@abominabledavid And increasing traffic to their blog or podcast. Absolutely.,AlligatorEast,"New York, NY",0,1,0
604,2022-03-28 16:33:40+00:00,,0,"The horses in Manhattan are treated like commodities. Encumbered by equipment and forced to pull carriages through traffic, these beasts of burden have been stripped of the ability to do anything that comes naturally to them. No pasture for turnout. @NYCSpeakerAdams Please help. https://t.co/q3rzmrtaaq",BlindersNYC,"New York, NY",0,13,11
605,2022-03-28 16:30:00+00:00,,0,"This agile robot assists with various construction tasks 

#Robotics #Automation #Robot #ArtificialIntelligence #MachineLearning #Engineering #AI #IOT 
 by @IntEngineering https://t.co/ZoMEd4b1yk",VisiveAI,"New York, USA",0,2,1
606,2022-03-28 16:29:24+00:00,,0,"This is terrible. Clearly the designers made a decision between freight loading and private car traffic. Those freight doors for Target and TJ's aren't going to move, so the bikers lose their bike lane. Dangerous by design. https://t.co/d2dnfG7U0u",SamBleiberg,"New York, NY",0,1,0
607,2022-03-28 16:29:10+00:00,,0,"Please let us remember how unsafe being homeless is (rather than dwell on HL as 'dangerous'). R I P.
Authorities said the Salem Police Traffic Team believes “alcohol may have been a contributing factor” in the crash. https://t.co/8ojAnk7fu5 via @HuffPost",DeborahPadgett5,"Manhattan, NY",0,1,0
608,2022-03-28 16:25:51+00:00,,0,Check out this union carpenter in a Helmets to Hardhats t-shirt! This program for veterans is just one of the pathways to entry in unionized construction. Union carpenters and contractors are proud of the diverse opportunities that apprenticeships offer. https://t.co/p9rgEQA9vk https://t.co/C7EZ2tofZj,buildingNYsbest,"New York, NY",0,0,0
609,2022-03-28 16:24:36+00:00,,0,"Kiawah River Hospitality Group has secured a $53 million construction loan for The Dunlin, a luxury hotel near downtown Charleston in South Carolina, Commercial Observer has learned. United Bank provided the loan.  https://t.co/BJd8Kjkz7U",commobserver,"New York, NY",0,2,0
610,2022-03-28 16:20:40+00:00,,0,@EThorntonGHS How awful. As educators our reach spans so far that we see so much tragedy over our long careers. I lost a student in a car crash as well a few years ago. It’s always with me. It’s always with all of her teachers.,Brooklynteacha,"New York, NY",0,1,0
611,2022-03-28 16:19:30+00:00,,0,"This is the ""protected"" bike lane on Clinton Street that @NYCMayor @ericadamsfornyc has been bragging about? It looks more like a truck lane to me. This is how bicyclists die: by being forced out of protection and into oncoming traffic. What a complete and utter failure. https://t.co/u9SZO3afgC",illapa4NY,"Manhattan, NY",1,181,39
612,2022-03-28 16:18:09+00:00,,0,"It's working! Queensland's new traffic cameras catch 500 drivers a day on their phones or not wearing a seatbelt. The fine is $1033. 

#texting #roadsafety #traffic #digitalmarketing #innovation ping @garintoren Elle @JaysenduPlessis #queensland https://t.co/9dQ37tSqU9",BarrieArnold,New York,0,2,0
613,2022-03-28 16:15:10+00:00,,0,How To Get 3x Traffic and Google Rankings with #ContentMarketing https://t.co/g2kVvTHaPT,marissapick,"New York, NY",0,0,0
614,2022-03-28 16:13:58+00:00,,0,He overturns on the forklift at the construction site: 52-year-old worker dies https://t.co/HxE5ElQJJO,topwhichcom,New York,0,0,0
615,2022-03-28 16:09:05+00:00,,0,Amsterdam Drone Week to open alongside Intertraffic - Traffic Technology Today https://t.co/KAofZgxhLZ,UbazoneOfficial,New york,0,0,0
616,2022-03-28 16:08:53+00:00,,0,"@constanceannh I agree. Remote work &amp; avoiding the subway has made traffic &amp; energy consumption worse. People use delivery &amp; Uber for everything. Even more cars on the road than before! 

Work-from-home crowd are trashing small businesses to benefit large corporations Amazon, Uber &amp; Door Dash.",RedBeretNYLouis,"New York, NY",1,0,0
617,2022-03-28 16:05:53+00:00,,0,"2022 Women in Construction: Christine Erath, Neureise Group Inc. - Read More here: https://t.co/FGvQJEbVYA #NYREJ #commercialrealestate #WIC22 https://t.co/qW2CggOquL",NYREJ,"New York, NY",0,0,0
618,2022-03-28 16:05:51+00:00,,0,"[CAR CRASH] [BUILDINGS FALLING] ""GOOD GOD"" [EXPLOSION] [BABY CRYING] “WAAAAAAAAAH"" [YELLING] ""SHUT THAT DAMN BABY UP"" [POLICE SIRENS] WEE WOO WEE WOO WEE [HELICOPTERS AND NEWS TRUCKS] ""... WE’RE REPORTING LIVE FROM THE SCENE-"" [BANG] ""MY LEG... MY LEG."" https://t.co/9rpHVYpFKq",harrysfrand,nyc,0,3,1
619,2022-03-28 16:02:32+00:00,,0,@isaadoramatos @cassiferraz @JohnMayer Olá Isa! Você pode nos enviar por DM o número do seu pedido e um resumo do seu problema?,MerchTraffic,"New York, NY",0,0,0
620,2022-03-28 16:01:02+00:00,,0,"NYC high rise construction requires a very specific set of skills … thankfully, our Master Riggers have the expertise you need. 
https://t.co/KRwTdoZaxe
#cranes #construction #nyc #masterrigger #nyc #hoisting #hoist #experience #expertise https://t.co/DO3lQV8XFy",TPH_PS,"Manhattan, NY",0,0,0
621,2022-03-28 16:00:49+00:00,,0,We know how to complete all kinds of demolition and remodeling projects. We can transform your property. Call us today! https://t.co/ft55Plvczb  #NYC #newyorkcity #newyork #ny #Westchester #LongIsland #bathroomremodelingcontractor  #kitchenremodeling #bathroomremodeling https://t.co/oMKSNn61Tb,dandrdemo,"New York, NY",0,0,0
622,2022-03-28 15:56:05+00:00,,0,#NowPlaying on RadioMaxMusic:  Heavy Traffic (88) by Elton John Listen Now-&gt; https://t.co/EJivlZi7Wh,RadioMax,"New York, NY",0,0,0
623,2022-03-28 15:54:41+00:00,,0,"@Hoboken_FBW @CityofHoboken We tout our waterfront as World Class but now we think it needs a redesign?
Let’s see the true accident stats before we pollute it with white plastic bollards and more concrete curbing.
I think the 5th st switchback slows down traffic",tonysoares,Hoboken NJ,0,2,2
624,2022-03-28 15:51:13+00:00,,0,#NetworkMarketing #AffiliateMarketing This key method to getting boundless traffic https://t.co/SlSKaY5vIR https://t.co/sba3LMiND2,TheWealthZone,"New York, NY",0,0,0
625,2022-03-28 15:50:26+00:00,1,1,Construction on #3RDAVE WB from 30TH ST to 33RD ST https://t.co/WiJL14rRFI,511NY,New York State,0,0,0
626,2022-03-28 15:49:18+00:00,,0,Traffic is a crazy concept,Bindarella_,"New York, NY",0,0,0
627,2022-03-28 15:48:26+00:00,1,1,"@TransAlt @LAShepard221 Can't read the article without a subscription, but is it bad that traffic is slower? No one should drive at any kind of fast speed anywhere in NYC. And, I hope the takeaway was ""how do we reduce people's dependency on cars, especially considering climate change and fuel costs?""",belleoflonglake,"New York, NY",0,1,0
628,2022-03-28 15:46:38+00:00,0,1,Construction on #M9Bus Both directions from Essex St/E Houston St to Av C/E 10 St https://t.co/Hixca2tkps,511NY,New York State,0,0,0
629,2022-03-28 15:45:38+00:00,,0,#proptech firm Slate Technologies is out of stealth mode with AI-powered construction tracker. #contech https://t.co/CrLccg3PNd,commobserver,"New York, NY",0,1,1
630,2022-03-28 15:44:17+00:00,0,1,Construction on #M21Bus Both directions from E Houston St/Av C to E Houston St/Essex St https://t.co/mzfc0EOXYM,511NY,New York State,0,0,0
631,2022-03-28 15:44:13+00:00,,0,@dylanordillon @cheapiePaddy His career ended cause he was shot by a random guy at a traffic stop in New Orleans. RESPECT MY MAN WILL SMITH,Eggy_OverEZ,"Hoboken, NJ",2,5,0
632,2022-03-28 15:37:34+00:00,,0,"I'm convinced construction workers have access to my schedule. As in, ""let's use the jackhammer, she's in a meeting.""",fhinkel,"New York, NY",7,25,1
633,2022-03-28 15:33:44+00:00,,0,Congrats to the victors! Traffic and general indifference to their presence. https://t.co/17sKBnkXIp,angeles524,"New York, NY",0,0,0
634,2022-03-28 15:33:04+00:00,,0,"@noneck YES! This pathway is damn brutal with trucks unloading and pushing you direct onto traffic, it's nuts, esp when this path gets to much Willy Burg bridge traffic!!",fknloveojuice,"New York, NY",0,6,0
635,2022-03-28 15:33:03+00:00,,0,"ABFS updated points, terminals, and transits available.",ar_traffic,"New York, NY, USA",0,0,0
636,2022-03-28 15:32:43+00:00,,0,"SEFL updated points, terminals, and transits available.",ar_traffic,"New York, NY, USA",0,0,0
637,2022-03-28 15:30:55+00:00,,0,"@cartierhunterr @GlamourMagUK Where do you see hate? I sew. I design. I see a construction problem. I state the construction problem. 
No hate.",somuchtodo2,NYC,0,2,0
638,2022-03-28 15:29:00+00:00,,0,A spike in 'extreme events' prompts managers to rethink portfolio construction https://t.co/8VsXSxid3K,FundFire,New York,0,0,0
639,2022-03-28 15:28:26+00:00,,0,"March 28, 1922: H.H. Bock and the ""traffic cylinder"" he invented to control traffic in Milwaukee. The light at the top changes, and the words ""stop"" and ""go"" appear alternately, as the cylinder turns. https://t.co/iVOxeG98Wg",100YearsAgoNews,New York City,0,20,5
640,2022-03-28 15:28:19+00:00,,0,"@TransAlt When 5 lanes are squeezed to 3. One for a bike lane that's used maybe half the time. And another is for a bus lane, where buses half to come out 2 and a half lanes to leap frog the one in front.  Yes, bike lanes cause traffic",Powera66,NYC,1,11,0
641,2022-03-28 15:28:06+00:00,,0,"@Cali_Girl090 ...so everyone can push the is she or isn't she knocked up narrative and drive up traffic to poosh? No? a family that lives on free advertising... no? sorry. must not be mistaken, here. It certainly wasn't about a Travis tribute to Taylor, just sayin.",Zuba,"Brooklyn, NY 11222",0,0,0
642,2022-03-28 15:26:08+00:00,,0,"⚠️ Traffic Alert ⚠️

Tonnelle Avenue on 8th Street is closed both lanes Northbound due to a vehicle fire",nbpolice,"North Bergen, NJ",0,1,0
643,2022-03-28 15:25:43+00:00,1,1,"Vehicle fire blocks all lanes in #NorthBergen on Rt 1-9/Tonnelle Ave/Broad Ave NB between North St and Secaucus Road, stopped traffic back to The Tonnelle Circle #traffic https://t.co/cLJ9IKsg5n",TotalTrafficNYC,New York City & New Jersey,0,0,1
644,2022-03-28 15:22:42+00:00,,0,"@LenniBug @MikeBradleyMKE To save on construction costs. Most of the subway outside of Manhattan (around 50% of the total length of the system, iirc) runs above ground.",zbloom89,"New York, NY",1,0,0
645,2022-03-28 15:22:32+00:00,,0,Last week texted me photos of his ex’s car crash and begged me to talk and comfort him… after everything… and after I told him goodbye and didn’t respond 😐 what was I supposed to do? Go over there? Fix the car? You’ve already lost me. Blocked his number after that :/,marylikesroses,"New York, USA",1,0,0
646,2022-03-28 15:21:40+00:00,,0,"Construction progressing on 323 East 79th Street! This 17-story, 214-foot-tall residential tower in the Upper East Side designed by Woods Bagot used the sleek @ClayPacific brick.
https://t.co/S1GUUe3byF
#construction #brick

https://t.co/c48jybvST5",BeldenTriState,New York City,1,2,1
647,2022-03-28 15:20:00+00:00,1,1,"For weeks, the truckers have been blocking traffic, driving the two-mile-long caravan in laps around the city, and annoying local residents by blaring their horns. 

https://t.co/VIVotQtRWn",TheMarySue,New York,0,12,1
648,2022-03-28 15:15:44+00:00,2,1,Closed due to accident investigation in #Harlem on W 145th St SB between Adam Clayton Powell Jr Blvd and Lenox Ave/Malcolm X Blvd #traffic https://t.co/cLJ9IKsg5n,TotalTrafficNYC,New York City & New Jersey,0,0,1
649,2022-03-28 15:15:43+00:00,2,1,Closed due to accident investigation in #Harlem on W 145th St NB between Lenox Ave/Malcolm X Blvd and Adam Clayton Powell Jr Blvd #traffic https://t.co/cLJ9IKsg5n,TotalTrafficNYC,New York City & New Jersey,0,0,0
650,2022-03-28 15:15:28+00:00,,0,Do Heavy Vehicles Always Have A Negative Effect On Road Traffic? https://t.co/sY1P85rkAs,TheArticleTrunk,"New York, New York",0,0,0
651,2022-03-28 15:15:28+00:00,,0,"In this blog traffic strategy is the difference among financial success or collapse, product is here now https://t.co/hY717D1Z8S https://t.co/nrJqgRP7ZA",TheWealthZone,"New York, NY",0,0,0
652,2022-03-28 15:12:24+00:00,1,1,Westbound Bx33 buses are detoured because on construction at W 137th St/St Nicholas Ave. You will experience some extra turns but no stops will be missed.,NYCTBus,New York City,0,0,0
653,2022-03-28 15:11:37+00:00,,0,Thank you so much @trac_hanson for listing Loyal Footwear on @USAlovelist! We've been seeing a lot of traffic referred from your site and people are buying our shoes. :),loyalfootwear,"Hoboken, NJ",0,0,0
654,2022-03-28 15:07:40+00:00,,0,"The answer is YES you can lose your property if they prove you knew of a drug activity in the building, cash paying tenant no verifiable job etc all can be brought up in discovery. 
Also known irregular activity, irregular foot traffic, incidents etc. shows landlord neglect.",UrbnStock,"New York, USA",0,1,1
655,2022-03-28 15:05:13+00:00,,0,"Did you know attorney website bios account for a large percentage of law firm website traffic?

That means they're an important component of your website that should be written with an effective approach.

https://t.co/0msfDrhG1L

#legalmarketing #lawfirmmarketing https://t.co/40hemguNnv",good2bsocial,"New York, NY",0,0,0
656,2022-03-28 15:03:38+00:00,,0,"We are inundated with technology on a daily basis. Our VP IT John Owens discusses the changes and advancements in technology and how they may impact the way we deliver services in all industries, including construction. Read more here. https://t.co/OVYOZRMuKd",Welliver_CM,New York,0,0,0
657,2022-03-28 15:03:37+00:00,0,1,Cleared: Construction on #MontclairboontonLine at New York Penn Station,511NY,New York State,0,0,0
658,2022-03-28 15:03:15+00:00,,0,"BREAKING: I spoke w/ @GovKathyHochul about the ""ironclad"" #Bills stadium deal:
-Breaking the lease would require repaying ""the entire cost of the stadium""
-12K construction jobs
-She met w/ @KimPegula days before taking office
@JasonWolf @TheBuffaloNews: https://t.co/PqUVHjkFfS",timoshei,New York,1,20,14
659,2022-03-28 15:02:30+00:00,,0,"Did you know that through Aperture Dashboard, users can access deterministic attribution reporting for KPIs including sales lift, brand health, web traffic, and foot traffic? Learn more: https://t.co/ZQ16Mc6fq6",CadentTV,"New York, NY",0,0,0
